ID_INSPIRE,logAge,[M/H],SNR,mass_frac,time_75,time_90,time_100,dor_100,univ_age,mass_frac_reg,time_75_reg,time_90_reg,time_100_reg,dor_100_reg,mass_frac_unr,time_75_unr,time_90_unr,time_100_unr,dor_100_unr,dor_100_plus,dor_100_min
J1142+0952,10.040792764195045,0.28956018977555253,19.56557158415349,0.91877,1.0003,2.04144,9.8506,0.5418417730583426,11.537839935371297,0.91877,0.48401,2.04144,9.8506,0.9326806155350136,0.99195,1.0003,1.46011,3.73232,0.9561049615913279,,0.7379005560261259
J1449+2523,9.984002035046604,0.2199805925680259,16.432080515684884,0.81087,1.44225,4.73988,10.06143,0.42845273407060985,10.733217502622454,0.81087,1.44225,4.73988,10.06143,0.6400467023648648,0.9492,1.21822,1.86456,8.41472,0.7585487706794138,,0.6162230898351938
J1105+5012,9.999892336519313,0.2770496021919112,22.01082674520101,0.96306,0.99405,1.44253,9.80412,0.5460267147120957,10.995677038757524,0.96306,0.44686,1.23298,9.80412,0.9634482105295569,0.9951,0.99405,1.44253,3.45796,0.9612030720865571,,0.6937469191550852
J1214+3644,10.0035962738784,0.34241359943408595,18.14419277124939,0.99432,1.11768,1.93511,3.87291,0.7162477199089063,10.831555362723286,0.99432,1.11768,1.93511,3.87291,0.928039056223386,1.0,0.95192,1.3562,1.98597,1.0139679412724614,,0.9367050612016795
J2334+1405,9.995679477917143,0.33616931462597627,16.21664773600839,0.97016,1.45138,2.13841,10.11017,0.48475929430543657,10.937202090559428,0.97016,1.45138,2.13841,10.06549,0.6981204265043912,0.99743,1.11449,1.54478,10.11017,0.7405607070008707,,0.7313274529592703
J0956+0418,9.996664850004688,0.2462836573440924,22.805546534893054,0.93335,1.47471,2.35232,9.30767,0.4908263752591751,10.760655687542476,0.93335,1.47471,2.35232,9.30767,0.7024757759299792,0.9801,0.99295,1.46921,8.25735,0.805428359654223,,0.6650819352519977
J1226+1004,9.991597587029004,0.3053603873239375,16.36718281487481,0.97986,1.31981,1.84419,9.01285,0.5265408728095137,10.670088095169017,0.97986,0.48668,1.21937,9.01285,0.9541817885077966,0.99625,1.31981,1.84419,2.97038,0.9322361927440591,,0.6610767327314612
J0757+1317,10.001932942765649,0.31496341835353475,20.299478763450708,0.89254,1.13871,3.54996,7.61923,0.5607431099575665,10.654738311866915,0.89254,1.13871,3.54996,7.61923,0.7721769534579629,0.9995,0.9792,1.39982,2.37185,0.9958370122105341,,0.7177683438551467
J1151+2215,10.000543769091145,0.2667190818099477,23.248912150593316,0.94039,0.98035,2.26919,9.6906,0.5352412047085943,10.643689300541325,0.94039,0.90781,2.26919,9.6906,0.760237018932712,0.99332,0.98035,1.42468,3.49884,0.9582058555203417,,0.6792924147628483
J1343+2015,10.021478339439215,0.3388120110687201,24.969567243359847,0.90641,1.65522,2.3929,10.18279,0.45086686985730645,11.079526625829423,0.90641,1.65522,2.3929,10.18279,0.6631403383414171,0.99804,0.96891,1.38694,2.49383,0.9963330918989121,,0.6951784156576979
J1040+3955,10.003851942518233,0.3385429511054657,18.885897396987495,0.99895,0.94597,1.3466,2.46888,0.788536969389067,10.925953703231649,0.99895,0.45117,1.1978,2.46888,1.1937383333987641,1.0,0.94597,1.3466,1.97961,1.015791268219668,,0.6878627392813793
J0852+5029,10.022553287350311,0.3281344524507855,23.79663227972217,0.90597,1.71992,2.78422,9.25907,0.47551616071292563,11.113759807107531,0.90597,1.71992,2.78422,9.25907,0.6878544988886247,0.99845,0.95391,1.36954,2.43026,1.0013123970072957,,0.755368443030822
J0813+1654,9.98173278257509,0.24888602630243745,22.624262436758524,0.90239,1.22887,2.85592,10.10016,0.47730811304594384,10.714343629393774,0.90239,1.22887,2.85592,10.10016,0.6888637863186827,0.97011,1.09316,1.65018,9.40215,0.749990109853132,,0.5774937835284972
J0910+5016,9.997688448562261,0.2574065510299311,16.57026681422247,0.96655,1.07538,1.56134,8.93457,0.5560004722294446,10.785284255155972,0.96655,0.49336,1.56134,8.93457,0.9505349915695414,0.98381,1.07538,1.54076,4.98194,0.895613928394653,,0.7299994567495816
J1526+4410,10.003932303032794,0.34344563121005245,17.574896574696037,0.93756,1.24804,1.46472,6.82546,0.5874216238970644,10.63589519387736,0.93756,1.24804,1.46472,6.82546,0.7988166690957371,1.0,0.94248,1.34437,1.97961,1.0147966198835934,,0.955058268666925
J2322+1521,9.998478779564625,0.3102596566889279,16.77052751984501,0.87111,1.54241,3.65552,7.77903,0.5135057969156368,10.811630470408456,0.87111,1.54241,3.65552,7.77903,0.7252574332078097,0.99857,1.08603,1.49752,2.72604,0.9689409517875993,,0.7198514662214249
J1641+2222,10.005449724974662,0.3498533732701906,23.353796017622752,0.92244,1.19769,1.48076,4.80022,0.6537339944900242,10.826855005922399,0.92244,1.19769,1.48076,4.80022,0.8655159785898361,1.0,0.89779,1.28435,1.9728,1.0249031773966737,,0.9786940491936865
J1322+1424,10.00313163023208,0.3469079891180271,16.894140796622864,0.87681,1.33542,3.74675,4.98807,0.6175820532716383,10.761124246658971,0.87681,1.33542,3.74675,4.98807,0.829232398100701,1.0,0.96245,1.37285,2.08972,1.0084386336223805,,0.9877387766646576
J1451+1436,10.005497801243196,0.3554924843033359,29.140070344721842,0.99169,1.26706,1.42927,4.3914,0.682005194314657,10.847847054022273,0.99169,1.26706,1.42927,4.3914,0.8938288831838553,1.0,0.89749,1.277,1.97017,1.0251635815652531,,0.9397104329948919
J0924+3008,10.004397517821383,0.33301875997375296,20.131714132379567,0.98662,1.03624,1.36842,5.4381,0.6759691425685886,10.738481049573059,0.98662,1.03624,1.36842,5.4381,0.8875737665755121,1.0,0.93006,1.32753,1.98911,1.017455918237854,,0.7104268540775265
J1346+2440,9.967325803285835,0.20747931935939457,21.13149432810432,0.90099,1.07864,2.85674,10.0486,0.49482740453790663,10.622751508685562,0.90099,0.46907,2.85674,9.97606,0.9092689839944,0.93937,1.07864,1.66766,10.0486,0.7189886385064111,,0.675966884726041
J1516+4843,9.96189969949331,0.2086638427707131,20.08149919080138,0.95362,1.08463,1.74903,9.75951,0.5169043155504757,10.486833603818608,0.95362,0.83175,1.15501,9.75951,0.7747060176871378,0.95379,1.08463,1.74903,9.75172,0.7282918050326538,,0.6358314573811469
J1550+5026,9.854426597812415,-0.01279404167339896,20.38739969034048,0.77737,2.44957,8.48884,9.97363,0.3632726210132486,10.400298562582618,0.79599,2.23927,8.48884,9.96852,0.5869310103369826,0.77737,2.44957,6.63172,9.97363,0.5741707009806062,,0.5052034240984732
J1336+5239,10.004582372094493,0.335508451655818,18.392800528680702,0.99782,1.12232,1.35111,9.03248,0.5529707061614086,10.622559057469875,0.99782,1.12232,1.35111,9.03248,0.7643382088440522,1.0,0.92536,1.32086,1.97678,1.018079205120516,,0.7389926376779803
J1259+1318,9.99541773368107,0.20315733433338357,25.777726022032383,0.94624,1.26837,1.71377,9.50907,0.510944529739002,10.907536628962957,0.94624,1.26837,1.65331,9.50907,0.7228859263527502,0.97278,1.11554,1.71377,4.91769,0.8900469785963191,,0.6872301400646617
J0932+3138,10.002911752465533,0.2921741866248754,21.75415956083198,0.84025,1.46674,5.16128,8.50965,0.48371592994857293,10.698234857162365,0.84025,1.46674,5.16128,8.50965,0.6952388117028666,0.99822,0.94682,1.36781,2.86338,0.9862179062277758,,0.7379442294987477
J2202-0926,9.926039094758176,0.11331748062550775,18.750327063643063,0.8679,1.44469,4.27083,9.51956,0.45488502049051527,10.384016453315631,0.91805,0.85423,1.42266,9.51956,0.7622070700881863,0.8679,1.44469,4.27083,8.96144,0.6836639183078849,,0.5387440235228117
J0823+0844,10.002984340733546,0.2914825087355183,24.228808111508393,0.92166,1.14156,1.45902,3.98346,0.682582107695387,10.526919752533255,0.92166,1.14156,1.45902,3.98346,0.8937500461346267,0.99964,0.9623,1.3903,2.48768,0.994304148301424,,0.7114887770489012
J1053+1956,9.953175049372513,0.12301132716848319,18.30749119461762,0.87194,1.47681,3.92314,10.3078,0.43534767223523513,10.622638301487658,0.91775,0.95036,2.57151,10.3078,0.7245016157123767,0.87194,1.47681,3.92314,10.14729,0.651752066175535,,0.574379660204977
J1125+4832,9.948638712130053,0.1788276822739102,18.642366950037825,0.92094,1.25914,2.26503,9.80132,0.47135222076159083,10.068057180051014,0.95229,0.74617,1.20238,9.80132,0.7829573323432347,0.92094,1.25914,2.26503,9.70748,0.684616803022107,,0.4545405685696317
J0946+4929,10.004057885033758,0.34413432345579964,19.426618849476736,0.96324,1.19094,1.40834,3.98752,0.6911821659276468,10.621008308045086,0.96324,1.19094,1.40834,3.98752,0.902546461428989,1.0,0.93885,1.33977,1.97914,1.0154081436951186,,0.9518117844141347
J1623+1516,10.003357625344933,0.3271966138186055,24.02791946483631,0.95777,0.92118,1.8729,8.67191,0.5844022161965094,10.666968210266084,0.95777,0.85407,1.8729,8.67191,0.8100778424421624,0.99896,0.92118,1.32061,2.3009,1.0086796022395315,,0.7361560296904489
J1607+2530,9.95185553198066,0.1990946669364271,18.626742481427858,0.8509,1.23476,3.33525,9.7261,0.4563054604983847,10.17689734017585,0.8509,0.85406,3.33525,9.7261,0.7268783696978897,0.93266,1.23476,1.98207,9.53625,0.700182712270132,,0.5928759309600046
J0829+2223,9.99909646275573,0.2401556138134483,19.540144651734384,0.92619,1.04096,1.8512,5.48726,0.6508243595241971,10.543632162009683,0.92619,0.92223,1.8512,5.48726,0.8826401814202057,0.98666,1.04096,1.49772,3.95004,0.9307827841662174,,0.6873976360155765
J1246+2133,9.994170897787379,0.2594411958238513,18.64187121190165,0.87469,1.44081,5.10558,9.41637,0.4645310331714663,10.525441651174237,0.87469,1.44081,5.10558,9.41637,0.6756958588956864,0.9796,1.16837,1.69691,5.37348,0.8656745436883178,,0.7086468042569978
J1027+2141,9.972717566490948,0.24420094895471833,18.448612284417358,0.96765,0.9961,1.48234,9.10028,0.5542946928717157,10.412835891368184,0.96765,0.63775,0.98803,9.10028,0.8592359979001327,0.97562,0.9961,1.48234,6.81345,0.841081933782024,,0.7343749807670615
J1540+3454,9.977394344520057,0.29394137677301496,15.07608703272274,0.95789,1.03708,1.46522,8.32209,0.5702576300652622,10.452100913537956,0.95789,0.80787,1.32208,8.32209,0.8268630945627328,0.99495,1.03708,1.46522,3.63361,0.9431429665812913,,0.6672490958952145
J1225-0159,9.974512426193607,0.32670966608661667,15.759370054409457,0.94786,1.01047,1.43964,9.75165,0.5244987861955974,10.413976353202218,0.94786,0.54538,0.94133,9.75165,0.8760839057967728,0.99614,1.01047,1.43964,9.74069,0.7518704767215342,,0.7175999105089987
J1153+0050,9.850681108291603,0.14129478649783958,17.171998592833397,0.64935,4.24131,8.53298,9.48382,0.28148694041215316,9.518894918037622,0.64935,4.24131,8.53298,9.48031,0.4904305378221074,0.85991,1.39138,4.86327,9.48382,0.6409834093016183,,0.5724365731803863
J1716+2915,9.979488080803943,0.32283845727603344,20.87370596076187,0.87889,0.96042,3.21488,9.08614,0.5307063889314255,10.386902544279236,0.87889,0.96042,3.21488,9.08614,0.7415755340875196,0.9983,0.94772,1.36318,2.4569,0.9964479040811839,,0.6968571113541776
J0907+1709,10.012967566412303,0.2088819918011861,39.690604782637,0.96788,1.41589,1.90172,10.56501,0.4811128395030968,11.239918933495012,0.97113,1.41589,1.84554,10.26345,0.7037132880885503,0.96788,1.16826,1.90172,10.56501,0.7186375441898122,,0.6757791905971121
J2140+0954,10.002782443515828,0.2539922635613411,27.99076441310114,0.90784,0.94422,1.48183,8.27454,0.57719830712814,10.732113646606997,0.90784,0.86737,1.48183,8.27454,0.8044292572597125,0.99559,0.94422,1.38578,3.15795,0.976958408723903,,0.7093503691310569
J1611+2809,9.972727438715388,0.2962366537056252,19.789648730583785,0.93441,1.22603,1.71438,9.84481,0.4875183312570623,10.39566448818488,0.93441,1.22603,1.71438,9.82659,0.6989906281690788,0.9932,0.96371,1.40715,9.84481,0.7550057152403001,,0.6932990249111599
J2202+2240,9.941797205579583,0.15972114810086968,37.67407717378071,0.92625,1.32341,2.3689,9.83144,0.47522914980995923,10.395840133973781,0.94785,1.32341,2.24542,9.83144,0.6933176080464934,0.92625,1.26934,2.3689,9.52039,0.7014556917463027,,0.5233124709811116
J0938+2530,9.97988756006145,0.32293650259357354,18.672163434648446,0.91568,0.9444,1.83437,8.89552,0.544405941606579,10.094262301315837,0.91568,0.8873,1.83437,8.89552,0.7659806963713418,0.99853,0.9444,1.35927,2.42865,0.9957898675953478,,0.9101679567085443
J1017+6535,9.965009054083469,0.18273190623315066,15.12422756810146,0.9194,1.21559,1.90615,9.3957,0.49729408451883633,10.366331282434908,0.9194,0.67153,1.90615,9.3957,0.8192004767304905,0.95703,1.21559,1.84119,6.89463,0.8010848434819678,,0.6466394123458339
J1055+4848,9.933310049939703,0.23615022882925119,17.10711221144792,0.95284,1.50208,1.9811,9.04062,0.48273016829318666,9.958696614474404,0.9553,1.50208,1.9811,9.04062,0.6934533940164341,0.95284,1.05614,1.65169,8.67878,0.7515948623631356,,0.6179096375484433
J0908+0656,9.978319196493663,0.32345164702726353,11.545639921042074,0.91372,1.0842,1.83142,4.66807,0.6605256943352763,10.088849390632792,0.91372,1.0842,1.83142,4.66807,0.8707311838185491,1.0,1.04767,1.46539,2.42341,0.979014246057235,,0.9300198048777396
J1604+0844,9.89950409105833,0.07755537929210576,19.299521735272506,0.7197,4.05847,6.04412,9.4254,0.3096130184292314,9.545762010827367,0.7197,4.05847,6.04412,9.41478,0.5188735398620912,0.87146,1.39947,3.87479,9.4254,0.6471156866003438,,0.5341859417130301
J0918+5730,9.980597083197507,0.31999107880636,19.74698353556868,0.93638,0.99168,1.89405,4.99295,0.6750502412065219,10.33389539594137,0.93638,0.99168,1.89405,4.99295,0.8858041575443072,0.99925,0.94869,1.36687,2.36039,0.9992933795926998,,0.6580934919095182
J0930+1120,10.003870504054834,0.3339248874701533,19.801009491251325,0.93055,1.19546,1.50132,5.33959,0.6356738445722946,10.50209644177826,0.93055,1.19546,1.50132,5.33959,0.8467893917115198,1.0,0.94403,1.34794,2.00018,1.0130629594077862,,0.9468640617903953
J1607+0321,9.944332196276193,0.20439653945634803,23.81390202932779,0.86878,1.73697,4.52921,9.76881,0.41806152131602864,10.049065964901931,0.86878,1.73697,4.52921,9.76881,0.6281754495675077,0.932,1.14151,1.91112,9.62757,0.70398670231309,,0.5055617100194937
J2116+0842,9.971207793127935,0.3248059058601259,30.598308668706593,0.82653,0.95523,3.34349,9.87819,0.4799416587132412,10.084380824798219,0.82653,0.86702,3.34349,9.87576,0.7079684950532147,0.99179,0.95523,1.37401,9.87819,0.7452235665103416,,0.658103164972677
J0951+0600,9.990077827408339,0.25339510893673994,15.314022703251991,0.85061,1.81638,4.26145,10.08371,0.43513579600204877,11.43691805521681,0.85061,1.81638,4.26145,10.08371,0.6480673626875131,0.93935,1.68581,2.42934,9.47588,0.7024696441363635,0.7372821555075305,0.6311836474717446
J1040+4456,10.021563484207167,0.3122521636527564,23.160424215367897,0.9875,1.14397,1.74371,8.48004,0.5823460862159712,11.482841340693348,0.9875,1.14397,1.74371,8.48004,0.7953592456123507,0.99902,1.03337,1.46036,2.50758,0.9881658446823055,0.9698578239317994,0.9772925743755048
J1303+1918,10.041745000312915,0.2700413599449252,29.040363606174914,0.98835,0.99499,2.11259,9.26214,0.587826063681096,11.771053769402906,0.98958,0.59763,2.11259,9.26214,0.9131202395238894,0.98835,0.99499,1.46148,3.83017,0.955159577816708,0.9566215408237949,0.9218745400830374
J2231+0237,10.046188380251916,0.33916406202487226,40.87941503642252,0.99046,0.99159,2.14763,7.35357,0.6438735131070527,11.816382267057872,0.99046,0.99159,2.14763,7.35357,0.8574602498882561,0.99903,0.86168,1.24084,2.08991,1.0341421148050427,0.998689000423997,1.0201420204508824
J1002+3242,10.039032437136635,0.3545517062663663,31.738691619752167,0.99216,0.98299,1.48255,11.2113,0.5403734932000385,11.948845343475439,0.99216,0.4819,1.48255,11.16051,0.9318985064466783,0.99654,0.98299,1.40758,11.2113,0.7556391377378396,0.7702111776276782,0.7461404916434898
J1022+3831,10.04470781254009,0.30466495229959106,32.775004139168686,0.98049,0.94118,2.02227,6.36987,0.6778922226606032,11.86013075627373,0.98049,0.94118,2.02227,6.36987,0.891551798753958,0.99774,0.92796,1.35252,2.93936,0.9962403164572847,0.9700360233674816,1.0069219212210374
J1517+2700,10.034812694630329,0.25511990545747026,19.26939001826121,0.86874,1.88411,3.15032,10.29262,0.4338815978641577,11.523047400661394,0.86874,1.88411,3.15032,10.29262,0.6469656581345389,0.99503,1.24995,1.75958,9.59442,0.7541390995552716,0.7929222744385959,0.8929248702494316
J1616+2809,10.04085852131287,0.3398832716710256,39.09552437919498,0.99034,1.05853,2.19008,7.38685,0.6341427393811304,11.935156731772064,0.99034,0.87437,2.19008,7.38685,0.8810883631256123,0.99913,1.05853,1.472,2.4602,0.9884508847765296,1.021485888947719,0.7957823249333565
J1228+5116,10.039195479102627,0.3182071046128295,21.058767530736066,0.96149,2.14042,2.39545,9.4783,0.4774978227043358,11.511082192466032,0.96149,2.14042,2.39545,9.4783,0.6905608348435376,0.9976,1.08689,1.52112,2.99737,0.9657460712824495,,0.9618628596043416
J0832+3211,10.030284717405928,0.3164940107846569,19.509163219783204,0.95255,1.43193,2.36649,9.10579,0.5237304933706118,11.506307138034892,0.95255,1.39607,2.36649,9.10579,0.7397748102397693,0.98928,1.43193,1.98927,3.38399,0.9147867924903381,0.8380296163867186,0.9388310236916002
J0910+4421,10.023518314980564,0.33608452799368765,19.49256051001403,0.98725,1.51105,1.83431,5.24723,0.6395200421470237,11.37986430291842,0.98725,1.51105,1.83431,5.24723,0.8523493231364734,1.0,0.98036,1.4027,2.36645,1.0006886980840648,,0.9878846418121707
J0727+3941,10.043290424947827,0.32852268486203157,30.08837829993155,0.92512,2.27216,2.60313,8.67549,0.48634662604915596,11.623790430672395,0.92512,2.27216,2.60313,8.67549,0.699606186139157,0.99844,0.9361,1.35449,2.69074,1.0003617925662918,,0.9901926785699692
J1359+2757,10.036800232909702,0.3201261015700502,27.80325040555816,0.99309,1.19619,1.67659,10.11997,0.5324327909746687,11.575496097167543,0.99309,0.83278,1.67659,10.11997,0.8064102234981104,0.99784,1.19619,1.67589,2.93074,0.9542163226559554,0.9794715536491504,0.7237767950590207
J1433+5315,10.040584813285955,0.35850318235303347,42.260425349916275,0.99652,1.02078,1.44379,10.68733,0.5512796584149181,11.996756279460326,0.99652,0.68516,0.9912,10.68733,0.845141637911261,0.99848,1.02078,1.44379,2.47406,0.9940246990114746,1.0212636605306813,0.9808055739142825
J1053+4025,9.995737133302518,0.19373393790289534,23.629905525426626,0.90894,1.71435,2.70554,10.18983,0.4554899745790339,11.376976870349536,0.90894,1.71435,2.70554,10.18983,0.668314051719587,0.92595,1.34042,2.20518,8.71044,0.7444491677054516,0.7544579584365744,0.7305159586396771
J1358+1327,10.063451969897812,0.3532313822967442,46.2743768048058,0.95092,0.92393,2.27662,6.95973,0.6577717221257776,12.066452266426902,0.95092,0.47644,2.27662,6.95973,1.0411955451531876,0.99905,0.92393,1.32488,1.98823,1.025147722970804,0.9974638884714967,1.0088697506426454
J0854+2903,10.034110186344538,0.34577328630018084,21.52094557105817,0.96058,1.84577,2.57673,11.10498,0.4426017967245053,11.514209862773521,0.96058,1.84577,2.57673,11.10498,0.6556703150063324,0.99671,1.24724,1.74588,11.04292,0.7128421018137802,0.7151472386455633,0.7089116455508798
J1540+1843,10.013544175507482,0.286727035225703,24.290688053700052,0.91806,1.14206,1.81508,8.99163,0.5440326287324649,11.45620685400987,0.91806,0.46905,1.81508,8.99163,0.9663915683034427,0.9811,1.14206,1.64039,8.44025,0.7940550019718827,0.9182617151111053,0.7727205673916986
J1150+2255,10.040725598224881,0.3361894026929583,28.167307316705443,0.99465,1.02717,2.06455,10.40503,0.5479651169434357,11.587694410774638,0.99465,0.83334,2.06455,10.40503,0.7989024329161575,0.9988,1.02717,1.46331,2.47629,0.990624788886414,0.9663431484368572,0.9563682196420397
J1511-0003,10.019880826802781,0.3569214057330134,28.481012481433293,0.99419,1.71388,1.92843,9.09033,0.5177499217746877,11.451624762599284,0.99419,1.71388,1.92843,9.09033,0.7307076893546448,0.99903,1.07392,1.48405,2.46467,0.9831298490893886,1.0153965896946926,0.9761624110355843
J1028+0643,10.041409357336061,0.26150214155653273,28.182386289304986,0.91642,0.9953,2.73059,10.14609,0.5326522689663108,11.508053687147017,0.91642,0.86835,2.73059,10.14609,0.7701911433180921,0.98528,0.9953,1.47241,4.08425,0.9442458231908759,0.942944915572493,0.8070657081476472
J1426+1647,10.044240397826707,0.32629870046578063,48.88132856718536,0.96427,1.30797,2.44932,7.33308,0.5963346959756892,11.897097320977167,0.96427,1.30797,2.44932,7.33308,0.8100554022086359,0.99918,0.92815,1.34704,2.35266,1.0133784237439676,1.0243825738024193,0.7737007256592933
J0956+6017,10.013595596596915,0.16816099124200468,23.029799346644356,0.96392,1.29996,2.1394,8.4515,0.5519842501755134,11.191975029396325,0.96392,0.84561,2.1394,8.4515,0.8333566151578001,0.98307,1.29996,1.84173,4.39226,0.8917499844755149,0.8529718216091724,0.9577665891410705
J1049+1527,10.03951076731073,0.3484355262639322,33.34551275549528,0.99592,1.09296,2.14537,8.71104,0.5905144794324558,11.748979714018288,0.99592,0.77881,2.14537,8.71104,0.8654985411808834,0.99893,1.09296,1.52463,2.47812,0.9818270462673842,1.0114981410944777,0.9515800371140708
J0806+0751,10.021464940591414,0.30427148275366045,24.04273808433459,0.87945,1.27011,4.09667,10.01003,0.48379760196404265,11.329876345093444,0.87945,1.27011,4.09667,10.01003,0.6965364180911594,0.99701,1.04279,1.47066,3.0651,0.9686534685060902,0.9662970251374207,0.979850512245933
J1227+0850,10.019072199220142,0.35122967678864353,23.02124890066026,0.91461,1.59034,1.99156,8.31491,0.5208173531538729,11.424259378502134,0.91461,1.59034,1.99156,8.31491,0.7337263136151745,0.99902,1.1081,1.52556,2.47439,0.9778839893834986,1.0191997005474016,0.9524041905453888
J1455+2336,10.005871821510981,0.2807632903229478,20.377603021655563,0.96852,1.41811,1.94294,9.75318,0.5035826439045983,11.171882547568844,0.99019,1.41811,1.92634,9.75318,0.7232535437956278,0.96852,1.35224,1.94294,9.74771,0.7219183812181617,0.8086796063934892,0.6934034784073587
J1056+3921,10.045603436928412,0.32870480600470725,29.58099372747081,0.96562,1.30758,2.36162,6.47993,0.6176153274227675,11.672857955188494,0.96562,1.30758,2.36162,6.47993,0.8309592687640893,0.99918,0.8872,1.28093,2.28039,1.022464152537801,,1.0220851928737529
J1411-0039,10.015537055096843,0.3278851278857362,15.824424124028855,0.82231,1.12444,3.60368,10.7166,0.45643574299842643,11.158461423440626,0.82231,0.88778,3.60368,10.61124,0.7115178446693734,0.99639,1.12444,1.56343,10.7166,0.7268848553340063,,0.7217711246433628
